from,to,ref,value,quality,parameter_id,station_id,date
,,,20,G,3,97200,1700128800000.0
,,,20,G,3,97200,1700132400000.0
,,,360,G,3,97200,1700136000000.0
,,,20,G,3,97200,1700139600000.0
,,,20,G,3,97200,1700143200000.0
,,,10,G,3,97200,1700146800000.0
,,,10,G,3,97200,1700150400000.0
,,,20,G,3,97200,1700154000000.0
,,,30,G,3,97200,1700157600000.0
,,,40,G,3,97200,1700161200000.0
,,,20,G,3,97200,1700164800000.0
,,,20,G,3,97200,1700168400000.0
,,,20,G,3,97200,1700172000000.0
,,,360,G,3,97200,1700175600000.0
,,,20,G,3,97200,1700179200000.0
,,,10,G,3,97200,1700182800000.0
,,,30,G,3,97200,1700186400000.0
,,,10,G,3,97200,1700190000000.0
,,,20,G,3,97200,1700193600000.0
,,,20,G,3,97200,1700197200000.0
,,,20,G,3,97200,1700200800000.0
,,,20,G,3,97200,1700204400000.0
,,,40,G,3,97200,1700208000000.0
,,,60,G,3,97200,1700211600000.0
,,,50,G,3,97200,1700215200000.0
,,,100,G,3,97200,1700218800000.0
,,,80,G,3,97200,1700222400000.0
,,,90,G,3,97200,1700226000000.0
,,,60,G,3,97200,1700229600000.0
,,,10,G,3,97200,1700233200000.0
,,,360,G,3,97200,1700236800000.0
,,,360,G,3,97200,1700240400000.0
,,,0,G,3,97200,1700244000000.0
,,,0,G,3,97200,1700247600000.0
,,,0,G,3,97200,1700251200000.0
,,,320,G,3,97200,1700254800000.0
,,,290,G,3,97200,1700258400000.0
,,,0,G,3,97200,1700262000000.0
,,,0,G,3,97200,1700265600000.0
,,,0,G,3,97200,1700269200000.0
,,,290,G,3,97200,1700272800000.0
,,,280,G,3,97200,1700276400000.0
,,,290,G,3,97200,1700280000000.0
,,,290,G,3,97200,1700283600000.0
,,,260,G,3,97200,1700287200000.0
,,,320,G,3,97200,1700290800000.0
,,,290,G,3,97200,1700294400000.0
,,,300,G,3,97200,1700298000000.0
,,,290,G,3,97200,1700301600000.0
,,,280,G,3,97200,1700305200000.0
,,,260,G,3,97200,1700308800000.0
,,,240,G,3,97200,1700312400000.0
,,,250,G,3,97200,1700316000000.0
,,,260,G,3,97200,1700319600000.0
,,,290,G,3,97200,1700323200000.0
,,,340,G,3,97200,1700326800000.0
,,,290,G,3,97200,1700330400000.0
,,,250,G,3,97200,1700334000000.0
,,,0,G,3,97200,1700337600000.0
,,,160,G,3,97200,1700341200000.0
,,,230,G,3,97200,1700344800000.0
,,,240,G,3,97200,1700348400000.0
,,,200,G,3,97200,1700352000000.0
,,,220,G,3,97200,1700355600000.0
,,,210,G,3,97200,1700359200000.0
,,,200,G,3,97200,1700362800000.0
,,,0,G,3,97200,1700366400000.0
,,,150,G,3,97200,1700370000000.0
,,,0,G,3,97200,1700373600000.0
,,,0,G,3,97200,1700377200000.0
,,,50,G,3,97200,1700380800000.0
,,,0,G,3,97200,1700384400000.0
,,,80,G,3,97200,1700388000000.0
,,,40,G,3,97200,1700391600000.0
,,,20,G,3,97200,1700395200000.0
,,,30,G,3,97200,1700398800000.0
,,,30,G,3,97200,1700402400000.0
,,,30,G,3,97200,1700406000000.0
,,,50,G,3,97200,1700409600000.0
,,,40,G,3,97200,1700413200000.0
,,,50,G,3,97200,1700416800000.0
,,,40,G,3,97200,1700420400000.0
,,,50,G,3,97200,1700424000000.0
,,,50,G,3,97200,1700427600000.0
,,,50,G,3,97200,1700431200000.0
,,,50,G,3,97200,1700434800000.0
,,,30,G,3,97200,1700438400000.0
,,,20,G,3,97200,1700442000000.0
,,,0,G,3,97200,1700445600000.0
,,,0,G,3,97200,1700449200000.0
,,,10,G,3,97200,1700452800000.0
,,,10,G,3,97200,1700456400000.0
,,,360,G,3,97200,1700460000000.0
,,,40,G,3,97200,1700463600000.0
,,,30,G,3,97200,1700467200000.0
,,,0,G,3,97200,1700470800000.0
,,,0,G,3,97200,1700474400000.0
,,,20,G,3,97200,1700478000000.0
,,,20,G,3,97200,1700481600000.0
,,,20,G,3,97200,1700485200000.0
,,,20,G,3,97200,1700488800000.0
,,,10,G,3,97200,1700492400000.0
,,,10,G,3,97200,1700496000000.0
,,,10,G,3,97200,1700499600000.0
,,,10,G,3,97200,1700503200000.0
,,,360,G,3,97200,1700506800000.0
,,,10,G,3,97200,1700510400000.0
,,,10,G,3,97200,1700514000000.0
,,,350,G,3,97200,1700517600000.0
,,,360,G,3,97200,1700521200000.0
,,,340,G,3,97200,1700524800000.0
,,,10,G,3,97200,1700528400000.0
,,,360,G,3,97200,1700532000000.0
,,,360,G,3,97200,1700535600000.0
,,,350,G,3,97200,1700539200000.0
,,,350,G,3,97200,1700542800000.0
,,,360,G,3,97200,1700546400000.0
,,,360,G,3,97200,1700550000000.0
,,,360,G,3,97200,1700553600000.0
,,,360,G,3,97200,1700557200000.0
,,,340,G,3,97200,1700560800000.0
,,,360,G,3,97200,1700564400000.0
,,,360,G,3,97200,1700568000000.0
,,,20,G,3,97200,1700571600000.0
,,,20,G,3,97200,1700575200000.0
,,,10,G,3,97200,1700578800000.0
,,,330,G,3,97200,1700582400000.0
,,,320,G,3,97200,1700586000000.0
,,,330,G,3,97200,1700589600000.0
,,,350,G,3,97200,1700593200000.0
,,,360,G,3,97200,1700596800000.0
,,,340,G,3,97200,1700600400000.0
,,,330,G,3,97200,1700604000000.0
,,,280,G,3,97200,1700607600000.0
,,,0,G,3,97200,1700611200000.0
,,,0,G,3,97200,1700614800000.0
,,,0,G,3,97200,1700618400000.0
,,,0,G,3,97200,1700622000000.0
,,,0,G,3,97200,1700625600000.0
,,,150,G,3,97200,1700629200000.0
,,,200,G,3,97200,1700632800000.0
,,,210,G,3,97200,1700636400000.0
,,,200,G,3,97200,1700640000000.0
,,,200,G,3,97200,1700643600000.0
,,,210,G,3,97200,1700647200000.0
,,,190,G,3,97200,1700654400000.0
,,,200,G,3,97200,1700658000000.0
,,,190,G,3,97200,1700665200000.0
,,,200,G,3,97200,1700668800000.0
,,,200,G,3,97200,1700672400000.0
,,,200,G,3,97200,1700676000000.0
,,,210,G,3,97200,1700679600000.0
,,,220,G,3,97200,1700683200000.0
,,,230,G,3,97200,1700686800000.0
,,,240,G,3,97200,1700690400000.0
,,,240,G,3,97200,1700694000000.0
,,,240,G,3,97200,1700697600000.0
,,,240,G,3,97200,1700701200000.0
,,,220,G,3,97200,1700704800000.0
,,,240,G,3,97200,1700708400000.0
,,,250,G,3,97200,1700712000000.0
,,,250,G,3,97200,1700715600000.0
,,,260,G,3,97200,1700719200000.0
,,,250,G,3,97200,1700722800000.0
,,,260,G,3,97200,1700726400000.0
,,,250,G,3,97200,1700730000000.0
,,,250,G,3,97200,1700733600000.0
,,,250,G,3,97200,1700737200000.0
,,,270,G,3,97200,1700740800000.0
,,,270,G,3,97200,1700744400000.0
,,,280,G,3,97200,1700748000000.0
,,,270,G,3,97200,1700751600000.0
,,,280,G,3,97200,1700755200000.0
,,,280,G,3,97200,1700758800000.0
,,,290,G,3,97200,1700762400000.0
,,,280,G,3,97200,1700766000000.0
,,,290,G,3,97200,1700769600000.0
,,,300,G,3,97200,1700773200000.0
,,,300,G,3,97200,1700776800000.0
,,,300,G,3,97200,1700780400000.0
,,,300,G,3,97200,1700784000000.0
,,,300,G,3,97200,1700787600000.0
,,,300,G,3,97200,1700791200000.0
,,,290,G,3,97200,1700794800000.0
,,,290,G,3,97200,1700798400000.0
,,,300,G,3,97200,1700802000000.0
,,,290,G,3,97200,1700805600000.0
,,,290,G,3,97200,1700809200000.0
,,,300,G,3,97200,1700812800000.0
,,,290,G,3,97200,1700816400000.0
,,,290,G,3,97200,1700820000000.0
,,,310,G,3,97200,1700823600000.0
,,,310,G,3,97200,1700827200000.0
,,,310,G,3,97200,1700830800000.0
,,,310,G,3,97200,1700834400000.0
,,,320,G,3,97200,1700838000000.0
,,,300,G,3,97200,1700841600000.0
,,,320,G,3,97200,1700845200000.0
,,,320,G,3,97200,1700848800000.0
,,,330,G,3,97200,1700852400000.0
,,,330,G,3,97200,1700856000000.0
,,,330,G,3,97200,1700859600000.0
,,,340,G,3,97200,1700863200000.0
,,,350,G,3,97200,1700866800000.0
,,,350,G,3,97200,1700870400000.0
,,,350,G,3,97200,1700874000000.0
,,,340,G,3,97200,1700877600000.0
,,,340,G,3,97200,1700881200000.0
,,,350,G,3,97200,1700884800000.0
,,,320,G,3,97200,1700906400000.0
,,,310,G,3,97200,1700910000000.0
,,,320,G,3,97200,1700917200000.0
,,,320,G,3,97200,1700920800000.0
,,,320,G,3,97200,1700924400000.0
,,,310,G,3,97200,1700928000000.0
,,,300,G,3,97200,1700931600000.0
,,,300,G,3,97200,1700935200000.0
,,,290,G,3,97200,1700938800000.0
,,,300,G,3,97200,1700942400000.0
,,,290,G,3,97200,1700946000000.0
,,,300,G,3,97200,1700949600000.0
,,,290,G,3,97200,1700953200000.0
,,,280,G,3,97200,1700956800000.0
,,,290,G,3,97200,1700960400000.0
,,,300,G,3,97200,1700964000000.0
,,,300,G,3,97200,1700967600000.0
,,,290,G,3,97200,1700971200000.0
,,,300,G,3,97200,1700974800000.0
,,,300,G,3,97200,1700982000000.0
,,,310,G,3,97200,1700985600000.0
,,,300,G,3,97200,1700989200000.0
,,,310,G,3,97200,1700992800000.0
,,,330,G,3,97200,1700996400000.0
,,,320,G,3,97200,1701003600000.0
,,,300,G,3,97200,1701007200000.0
,,,290,G,3,97200,1701010800000.0
,,,290,G,3,97200,1701014400000.0
,,,290,G,3,97200,1701018000000.0
,,,300,G,3,97200,1701021600000.0
,,,300,G,3,97200,1701025200000.0
,,,330,G,3,97200,1701028800000.0
,,,330,G,3,97200,1701032400000.0
,,,330,G,3,97200,1701036000000.0
,,,330,G,3,97200,1701039600000.0
,,,340,G,3,97200,1701043200000.0
,,,340,G,3,97200,1701046800000.0
,,,350,G,3,97200,1701050400000.0
,,,10,G,3,97200,1701054000000.0
,,,20,G,3,97200,1701057600000.0
,,,360,G,3,97200,1701061200000.0
,,,350,G,3,97200,1701064800000.0
,,,350,G,3,97200,1701068400000.0
,,,340,G,3,97200,1701072000000.0
,,,350,G,3,97200,1701075600000.0
,,,10,G,3,97200,1701079200000.0
,,,360,G,3,97200,1701082800000.0
,,,20,G,3,97200,1701086400000.0
,,,340,G,3,97200,1701090000000.0
,,,330,G,3,97200,1701093600000.0
,,,330,G,3,97200,1701097200000.0
,,,330,G,3,97200,1701108000000.0
,,,330,G,3,97200,1701111600000.0
,,,330,G,3,97200,1701115200000.0
,,,330,G,3,97200,1701118800000.0
,,,320,G,3,97200,1701122400000.0
,,,320,G,3,97200,1701126000000.0
,,,320,G,3,97200,1701129600000.0
,,,330,G,3,97200,1701133200000.0
,,,310,G,3,97200,1701136800000.0
,,,310,G,3,97200,1701140400000.0
,,,310,G,3,97200,1701144000000.0
,,,320,G,3,97200,1701147600000.0
,,,310,G,3,97200,1701151200000.0
,,,310,G,3,97200,1701154800000.0
,,,300,G,3,97200,1701158400000.0
,,,330,G,3,97200,1701162000000.0
,,,320,G,3,97200,1701165600000.0
,,,310,G,3,97200,1701169200000.0
,,,310,G,3,97200,1701172800000.0
,,,320,G,3,97200,1701176400000.0
,,,320,G,3,97200,1701180000000.0
,,,310,G,3,97200,1701183600000.0
,,,320,G,3,97200,1701187200000.0
,,,310,G,3,97200,1701190800000.0
,,,320,G,3,97200,1701194400000.0
,,,320,G,3,97200,1701198000000.0
,,,300,G,3,97200,1701201600000.0
,,,300,G,3,97200,1701205200000.0
,,,310,G,3,97200,1701208800000.0
,,,330,G,3,97200,1701212400000.0
,,,50,G,3,97200,1701216000000.0
,,,20,G,3,97200,1701219600000.0
,,,60,G,3,97200,1701223200000.0
,,,140,G,3,97200,1701226800000.0
,,,70,G,3,97200,1701230400000.0
,,,140,G,3,97200,1701234000000.0
,,,0,G,3,97200,1701237600000.0
,,,0,G,3,97200,1701241200000.0
,,,330,G,3,97200,1701244800000.0
,,,330,G,3,97200,1701248400000.0
,,,360,G,3,97200,1701252000000.0
,,,10,G,3,97200,1701255600000.0
,,,350,G,3,97200,1701259200000.0
,,,40,G,3,97200,1701262800000.0
,,,10,G,3,97200,1701266400000.0
,,,10,G,3,97200,1701270000000.0
,,,340,G,3,97200,1701273600000.0
,,,350,G,3,97200,1701277200000.0
,,,350,G,3,97200,1701280800000.0
,,,340,G,3,97200,1701284400000.0
,,,360,G,3,97200,1701288000000.0
,,,10,G,3,97200,1701291600000.0
,,,0,G,3,97200,1701295200000.0
,,,340,G,3,97200,1701298800000.0
,,,340,G,3,97200,1701302400000.0
,,,10,G,3,97200,1701306000000.0
,,,10,G,3,97200,1701309600000.0
,,,360,G,3,97200,1701313200000.0
,,,10,G,3,97200,1701316800000.0
,,,10,G,3,97200,1701320400000.0
,,,20,G,3,97200,1701324000000.0
,,,20,G,3,97200,1701327600000.0
,,,340,G,3,97200,1701331200000.0
,,,330,G,3,97200,1701334800000.0
,,,340,G,3,97200,1701338400000.0
,,,360,G,3,97200,1701342000000.0
,,,360,G,3,97200,1701345600000.0
,,,10,G,3,97200,1701349200000.0
,,,360,G,3,97200,1701352800000.0
,,,350,G,3,97200,1701356400000.0
,,,360,G,3,97200,1701360000000.0
,,,360,G,3,97200,1701363600000.0
,,,10,G,3,97200,1701367200000.0
,,,360,G,3,97200,1701370800000.0
,,,10,G,3,97200,1701374400000.0
,,,10,G,3,97200,1701378000000.0
,,,360,G,3,97200,1701381600000.0
,,,360,G,3,97200,1701385200000.0
,,,350,G,3,97200,1701388800000.0
,,,350,G,3,97200,1701392400000.0
,,,350,G,3,97200,1701396000000.0
,,,350,G,3,97200,1701399600000.0
,,,360,G,3,97200,1701403200000.0
,,,360,G,3,97200,1701406800000.0
,,,350,G,3,97200,1701410400000.0
,,,350,G,3,97200,1701414000000.0
,,,360,G,3,97200,1701417600000.0
,,,340,G,3,97200,1701421200000.0
,,,330,G,3,97200,1701424800000.0
,,,330,G,3,97200,1701428400000.0
,,,320,G,3,97200,1701432000000.0
,,,310,G,3,97200,1701435600000.0
,,,330,G,3,97200,1701439200000.0
,,,340,G,3,97200,1701442800000.0
,,,340,G,3,97200,1701446400000.0
,,,310,G,3,97200,1701450000000.0
,,,290,G,3,97200,1701453600000.0
,,,300,G,3,97200,1701457200000.0
,,,300,G,3,97200,1701460800000.0
,,,320,G,3,97200,1701464400000.0
,,,310,G,3,97200,1701468000000.0
,,,320,G,3,97200,1701471600000.0
,,,330,G,3,97200,1701475200000.0
,,,310,G,3,97200,1701478800000.0
,,,320,G,3,97200,1701482400000.0
,,,320,G,3,97200,1701486000000.0
,,,320,G,3,97200,1701489600000.0
,,,310,G,3,97200,1701493200000.0
,,,310,G,3,97200,1701496800000.0
,,,310,G,3,97200,1701500400000.0
,,,310,G,3,97200,1701504000000.0
,,,320,G,3,97200,1701507600000.0
,,,320,G,3,97200,1701511200000.0
,,,330,G,3,97200,1701514800000.0
,,,310,G,3,97200,1701518400000.0
,,,310,G,3,97200,1701522000000.0
,,,300,G,3,97200,1701525600000.0
,,,310,G,3,97200,1701529200000.0
,,,330,G,3,97200,1701532800000.0
,,,320,G,3,97200,1701536400000.0
,,,310,G,3,97200,1701540000000.0
,,,320,G,3,97200,1701543600000.0
,,,290,G,3,97200,1701547200000.0
,,,290,G,3,97200,1701550800000.0
,,,300,G,3,97200,1701554400000.0
,,,300,G,3,97200,1701558000000.0
,,,310,G,3,97200,1701561600000.0
,,,320,G,3,97200,1701565200000.0
,,,320,G,3,97200,1701568800000.0
,,,320,G,3,97200,1701572400000.0
,,,310,G,3,97200,1701576000000.0
,,,320,G,3,97200,1701579600000.0
,,,310,G,3,97200,1701583200000.0
,,,310,G,3,97200,1701586800000.0
,,,310,G,3,97200,1701590400000.0
,,,310,G,3,97200,1701594000000.0
,,,320,G,3,97200,1701597600000.0
,,,320,G,3,97200,1701601200000.0
,,,320,G,3,97200,1701604800000.0
,,,300,G,3,97200,1701608400000.0
,,,310,G,3,97200,1701612000000.0
,,,320,G,3,97200,1701615600000.0
,,,310,G,3,97200,1701619200000.0
,,,310,G,3,97200,1701622800000.0
,,,300,G,3,97200,1701626400000.0
,,,310,G,3,97200,1701630000000.0
,,,300,G,3,97200,1701633600000.0
,,,300,G,3,97200,1701637200000.0
,,,280,G,3,97200,1701640800000.0
,,,280,G,3,97200,1701644400000.0
,,,280,G,3,97200,1701648000000.0
,,,290,G,3,97200,1701651600000.0
,,,290,G,3,97200,1701655200000.0
,,,300,G,3,97200,1701658800000.0
,,,270,G,3,97200,1701662400000.0
,,,280,G,3,97200,1701666000000.0
,,,270,G,3,97200,1701669600000.0
,,,290,G,3,97200,1701673200000.0
,,,300,G,3,97200,1701676800000.0
,,,300,G,3,97200,1701680400000.0
,,,290,G,3,97200,1701684000000.0
,,,290,G,3,97200,1701687600000.0
,,,310,G,3,97200,1701691200000.0
,,,310,G,3,97200,1701694800000.0
,,,300,G,3,97200,1701698400000.0
,,,280,G,3,97200,1701702000000.0
,,,300,G,3,97200,1701705600000.0
,,,310,G,3,97200,1701709200000.0
,,,280,G,3,97200,1701712800000.0
,,,0,G,3,97200,1701716400000.0
,,,0,G,3,97200,1701720000000.0
,,,0,G,3,97200,1701723600000.0
,,,0,G,3,97200,1701727200000.0
,,,0,G,3,97200,1701730800000.0
,,,0,G,3,97200,1701734400000.0
,,,280,G,3,97200,1701738000000.0
,,,230,G,3,97200,1701741600000.0
,,,230,G,3,97200,1701745200000.0
,,,280,G,3,97200,1701748800000.0
,,,210,G,3,97200,1701752400000.0
,,,230,G,3,97200,1701756000000.0
,,,250,G,3,97200,1701759600000.0
,,,310,G,3,97200,1701763200000.0
,,,300,G,3,97200,1701766800000.0
,,,290,G,3,97200,1701770400000.0
,,,310,G,3,97200,1701774000000.0
,,,240,G,3,97200,1701777600000.0
,,,280,G,3,97200,1701781200000.0
,,,300,G,3,97200,1701784800000.0
,,,270,G,3,97200,1701788400000.0
,,,250,G,3,97200,1701792000000.0
,,,260,G,3,97200,1701795600000.0
,,,280,G,3,97200,1701799200000.0
,,,310,G,3,97200,1701802800000.0
,,,260,G,3,97200,1701806400000.0
,,,290,G,3,97200,1701810000000.0
,,,300,G,3,97200,1701813600000.0
,,,310,G,3,97200,1701817200000.0
,,,330,G,3,97200,1701820800000.0
,,,320,G,3,97200,1701824400000.0
,,,0,G,3,97200,1701828000000.0
,,,0,G,3,97200,1701831600000.0
,,,330,G,3,97200,1701835200000.0
,,,320,G,3,97200,1701838800000.0
,,,290,G,3,97200,1701842400000.0
,,,0,G,3,97200,1701846000000.0
,,,0,G,3,97200,1701849600000.0
,,,300,G,3,97200,1701853200000.0
,,,300,G,3,97200,1701856800000.0
,,,350,G,3,97200,1701860400000.0
,,,350,G,3,97200,1701864000000.0
,,,0,G,3,97200,1701867600000.0
,,,310,G,3,97200,1701871200000.0
,,,340,G,3,97200,1701874800000.0
,,,0,G,3,97200,1701878400000.0
,,,30,G,3,97200,1701882000000.0
,,,0,G,3,97200,1701885600000.0
,,,0,G,3,97200,1701889200000.0
,,,0,G,3,97200,1701892800000.0
,,,0,G,3,97200,1701896400000.0
,,,350,G,3,97200,1701900000000.0
,,,0,G,3,97200,1701903600000.0
,,,0,G,3,97200,1701907200000.0
,,,0,G,3,97200,1701910800000.0
,,,20,G,3,97200,1701914400000.0
,,,0,G,3,97200,1701918000000.0
,,,0,G,3,97200,1701921600000.0
,,,20,G,3,97200,1701925200000.0
,,,0,G,3,97200,1701928800000.0
,,,0,G,3,97200,1701932400000.0
,,,360,G,3,97200,1701936000000.0
,,,50,G,3,97200,1701939600000.0
,,,0,G,3,97200,1701943200000.0
,,,0,G,3,97200,1701946800000.0
,,,0,G,3,97200,1701950400000.0
,,,0,G,3,97200,1701954000000.0
,,,0,G,3,97200,1701957600000.0
,,,70,G,3,97200,1701961200000.0
,,,40,G,3,97200,1701964800000.0
,,,50,G,3,97200,1701968400000.0
,,,80,G,3,97200,1701972000000.0
,,,70,G,3,97200,1701975600000.0
,,,90,G,3,97200,1701979200000.0
,,,110,G,3,97200,1701982800000.0
,,,110,G,3,97200,1701986400000.0
,,,100,G,3,97200,1701990000000.0
,,,100,G,3,97200,1701993600000.0
,,,90,G,3,97200,1701997200000.0
,,,100,G,3,97200,1702000800000.0
,,,90,G,3,97200,1702004400000.0
,,,90,G,3,97200,1702008000000.0
,,,100,G,3,97200,1702011600000.0
,,,90,G,3,97200,1702015200000.0
,,,90,G,3,97200,1702018800000.0
,,,80,G,3,97200,1702022400000.0
,,,80,G,3,97200,1702026000000.0
,,,90,G,3,97200,1702029600000.0
,,,80,G,3,97200,1702033200000.0
,,,80,G,3,97200,1702036800000.0
,,,70,G,3,97200,1702040400000.0
,,,70,G,3,97200,1702044000000.0
,,,80,G,3,97200,1702047600000.0
,,,100,G,3,97200,1702051200000.0
,,,100,G,3,97200,1702054800000.0
,,,90,G,3,97200,1702058400000.0
,,,90,G,3,97200,1702062000000.0
,,,80,G,3,97200,1702065600000.0
,,,80,G,3,97200,1702069200000.0
,,,90,G,3,97200,1702072800000.0
,,,110,G,3,97200,1702076400000.0
,,,110,G,3,97200,1702080000000.0
,,,110,G,3,97200,1702083600000.0
,,,120,G,3,97200,1702087200000.0
,,,110,G,3,97200,1702090800000.0
,,,110,G,3,97200,1702094400000.0
,,,110,G,3,97200,1702098000000.0
,,,120,G,3,97200,1702101600000.0
,,,110,G,3,97200,1702105200000.0
,,,120,G,3,97200,1702108800000.0
,,,120,G,3,97200,1702112400000.0
,,,120,G,3,97200,1702116000000.0
,,,130,G,3,97200,1702119600000.0
,,,120,G,3,97200,1702123200000.0
,,,110,G,3,97200,1702126800000.0
,,,110,G,3,97200,1702130400000.0
,,,100,G,3,97200,1702134000000.0
,,,110,G,3,97200,1702137600000.0
,,,110,G,3,97200,1702141200000.0
,,,110,G,3,97200,1702144800000.0
,,,110,G,3,97200,1702148400000.0
,,,80,G,3,97200,1702152000000.0
,,,90,G,3,97200,1702155600000.0
,,,80,G,3,97200,1702159200000.0
,,,80,G,3,97200,1702162800000.0
,,,80,G,3,97200,1702166400000.0
,,,80,G,3,97200,1702170000000.0
,,,70,G,3,97200,1702173600000.0
,,,80,G,3,97200,1702177200000.0
,,,60,G,3,97200,1702180800000.0
,,,50,G,3,97200,1702184400000.0
,,,50,G,3,97200,1702188000000.0
,,,40,G,3,97200,1702191600000.0
,,,40,G,3,97200,1702195200000.0
,,,50,G,3,97200,1702198800000.0
,,,50,G,3,97200,1702202400000.0
,,,30,G,3,97200,1702206000000.0
,,,20,G,3,97200,1702209600000.0
,,,30,G,3,97200,1702213200000.0
,,,20,G,3,97200,1702216800000.0
,,,30,G,3,97200,1702220400000.0
,,,40,G,3,97200,1702224000000.0
,,,40,G,3,97200,1702227600000.0
,,,50,G,3,97200,1702231200000.0
,,,90,G,3,97200,1702234800000.0
,,,80,G,3,97200,1702238400000.0
,,,70,G,3,97200,1702242000000.0
,,,80,G,3,97200,1702245600000.0
,,,70,G,3,97200,1702249200000.0
,,,60,G,3,97200,1702252800000.0
,,,60,G,3,97200,1702256400000.0
,,,60,G,3,97200,1702260000000.0
,,,80,G,3,97200,1702263600000.0
,,,60,G,3,97200,1702267200000.0
,,,50,G,3,97200,1702270800000.0
,,,60,G,3,97200,1702274400000.0
,,,60,G,3,97200,1702278000000.0
,,,50,G,3,97200,1702281600000.0
,,,50,G,3,97200,1702285200000.0
,,,50,G,3,97200,1702288800000.0
,,,60,G,3,97200,1702292400000.0
,,,60,G,3,97200,1702296000000.0
,,,60,G,3,97200,1702299600000.0
,,,50,G,3,97200,1702303200000.0
,,,50,G,3,97200,1702306800000.0
,,,40,G,3,97200,1702310400000.0
,,,40,G,3,97200,1702314000000.0
,,,40,G,3,97200,1702317600000.0
,,,30,G,3,97200,1702321200000.0
,,,40,G,3,97200,1702324800000.0
,,,30,G,3,97200,1702328400000.0
,,,30,G,3,97200,1702332000000.0
,,,10,G,3,97200,1702335600000.0
,,,10,G,3,97200,1702364400000.0
,,,350,G,3,97200,1702368000000.0
,,,350,G,3,97200,1702371600000.0
,,,350,G,3,97200,1702375200000.0
,,,350,G,3,97200,1702378800000.0
,,,350,G,3,97200,1702382400000.0
,,,340,G,3,97200,1702386000000.0
,,,340,G,3,97200,1702389600000.0
,,,340,G,3,97200,1702393200000.0
,,,350,G,3,97200,1702396800000.0
,,,340,G,3,97200,1702400400000.0
,,,340,G,3,97200,1702404000000.0
,,,340,G,3,97200,1702407600000.0
,,,340,G,3,97200,1702411200000.0
,,,330,G,3,97200,1702414800000.0
,,,320,G,3,97200,1702418400000.0
,,,330,G,3,97200,1702422000000.0
,,,330,G,3,97200,1702425600000.0
,,,330,G,3,97200,1702429200000.0
,,,330,G,3,97200,1702432800000.0
,,,330,G,3,97200,1702436400000.0
,,,320,G,3,97200,1702440000000.0
,,,320,G,3,97200,1702443600000.0
,,,320,G,3,97200,1702447200000.0
,,,340,G,3,97200,1702450800000.0
,,,350,G,3,97200,1702454400000.0
,,,350,G,3,97200,1702458000000.0
,,,360,G,3,97200,1702461600000.0
,,,350,G,3,97200,1702465200000.0
,,,340,G,3,97200,1702468800000.0
,,,350,G,3,97200,1702472400000.0
,,,320,G,3,97200,1702476000000.0
,,,310,G,3,97200,1702479600000.0
,,,310,G,3,97200,1702483200000.0
,,,300,G,3,97200,1702486800000.0
,,,310,G,3,97200,1702490400000.0
,,,310,G,3,97200,1702494000000.0
,,,320,G,3,97200,1702497600000.0
,,,320,G,3,97200,1702501200000.0
,,,320,G,3,97200,1702504800000.0
,,,310,G,3,97200,1702508400000.0
,,,310,G,3,97200,1702512000000.0
,,,310,G,3,97200,1702515600000.0
,,,310,G,3,97200,1702519200000.0
,,,310,G,3,97200,1702522800000.0
,,,320,G,3,97200,1702526400000.0
,,,330,G,3,97200,1702530000000.0
,,,300,G,3,97200,1702533600000.0
,,,280,G,3,97200,1702537200000.0
,,,290,G,3,97200,1702540800000.0
,,,290,G,3,97200,1702544400000.0
,,,290,G,3,97200,1702548000000.0
,,,300,G,3,97200,1702551600000.0
,,,300,G,3,97200,1702555200000.0
,,,290,G,3,97200,1702558800000.0
,,,290,G,3,97200,1702562400000.0
,,,300,G,3,97200,1702566000000.0
,,,290,G,3,97200,1702569600000.0
,,,300,G,3,97200,1702573200000.0
,,,280,G,3,97200,1702576800000.0
,,,270,G,3,97200,1702580400000.0
,,,280,G,3,97200,1702584000000.0
,,,280,G,3,97200,1702587600000.0
,,,290,G,3,97200,1702591200000.0
,,,270,G,3,97200,1702594800000.0
,,,280,G,3,97200,1702598400000.0
,,,280,G,3,97200,1702602000000.0
,,,270,G,3,97200,1702605600000.0
,,,250,G,3,97200,1702609200000.0
,,,240,G,3,97200,1702612800000.0
,,,180,G,3,97200,1702616400000.0
,,,210,G,3,97200,1702620000000.0
,,,200,G,3,97200,1702623600000.0
,,,190,G,3,97200,1702627200000.0
,,,160,G,3,97200,1702630800000.0
,,,190,G,3,97200,1702634400000.0
,,,200,G,3,97200,1702638000000.0
,,,210,G,3,97200,1702641600000.0
,,,210,G,3,97200,1702645200000.0
,,,220,G,3,97200,1702648800000.0
,,,220,G,3,97200,1702652400000.0
,,,210,G,3,97200,1702656000000.0
,,,220,G,3,97200,1702659600000.0
,,,230,G,3,97200,1702663200000.0
,,,250,G,3,97200,1702666800000.0
,,,260,G,3,97200,1702670400000.0
,,,260,G,3,97200,1702674000000.0
,,,260,G,3,97200,1702677600000.0
,,,270,G,3,97200,1702681200000.0
,,,250,G,3,97200,1702684800000.0
,,,250,G,3,97200,1702688400000.0
,,,250,G,3,97200,1702692000000.0
,,,260,G,3,97200,1702695600000.0
,,,240,G,3,97200,1702699200000.0
,,,240,G,3,97200,1702702800000.0
,,,230,G,3,97200,1702706400000.0
